Time,Time2,Voltage,Current density
9.593333333,34536,1.6034,0.1536
9.594444444,34540,1.6042,0.1536
9.595555556,34544,1.5996,0.1444
9.596666667,34548,1.5999,0.1444
9.597777778,34552,1.6002,0.1444
9.598888889,34556,1.5481,0.0656
9.6,34560,1.548,0.0656
9.601111111,34564,1.5289,0.044
9.602222222,34568,1.5288,0.044
9.603333333,34572,1.5287,0.044
9.604444444,34576,1.5086,0.0264
9.605555556,34580,1.5086,0.0264
9.606666667,34584,1.5272,0.0428
9.607777778,34588,1.5274,0.0428
9.608888889,34592,1.5275,0.0428
9.61,34596,1.5329,0.0484
9.611111111,34600,1.533,0.0484
9.612222222,34604,1.5136,0.03
9.613333333,34608,1.5134,0.03
9.614444444,34612,1.5134,0.03
9.615555556,34616,1.5751,0.104
9.616666667,34620,1.5755,0.104
9.617777778,34624,1.5825,0.1148
9.618888889,34628,1.5827,0.1148
9.62,34632,1.5829,0.1148
9.621111111,34636,1.5113,0.028
9.622222222,34640,1.5111,0.028
9.623333333,34644,1.4724,0
9.624444444,34648,1.4627,0
9.625555556,34652,1.4626,0
9.626666667,34656,1.4519,0
9.627777778,34660,1.451,0
9.628888889,34664,1.4509,0
9.63,34668,1.4509,0
9.631111111,34672,1.4509,0
9.632222222,34676,1.4509,0
9.633333333,34680,1.4509,0
9.634444444,34684,1.4508,0
9.635555556,34688,1.4507,0
9.636666667,34692,1.4507,0
9.637777778,34696,1.5424,0.0604
9.638888889,34700,1.5431,0.0604
9.64,34704,1.5433,0.0272
9.641111111,34708,1.5096,0.0272
9.642222222,34712,1.5096,0.0272
9.643333333,34716,1.6187,0.1812
9.644444444,34720,1.6197,0.1812
9.645555556,34724,1.6202,0.2008
9.646666667,34728,1.6308,0.2008
9.647777778,34732,1.6314,0.2008
9.648888889,34736,1.5872,0.1204
9.65,34740,1.5871,0.1204
9.651111111,34744,1.5218,0.0356
9.652222222,34748,1.5207,0.0356
9.653333333,34752,1.5205,0.0356
9.654444444,34756,1.5932,0.132
9.655555556,34760,1.5937,0.132
9.656666667,34764,1.5939,0.1868
9.657777778,34768,1.6245,0.1868
9.658888889,34772,1.6249,0.1868
9.66,34776,1.5549,0.0724
9.661111111,34780,1.5546,0.0724
9.662222222,34784,1.5545,0.0724
9.663333333,34788,1.563,0.084
9.664444444,34792,1.563,0.084
9.665555556,34796,1.6088,0.1584
9.666666667,34800,1.6094,0.1584
9.667777778,34804,1.6097,0.1584
9.668888889,34808,1.5859,0.1176
9.67,34812,1.5858,0.1176
9.671111111,34816,1.5199,0.0344
9.672222222,34820,1.5196,0.0344
9.673333333,34824,1.5196,0.0344
9.674444444,34828,1.529,0.0432
9.675555556,34832,1.529,0.0432
9.676666667,34836,1.5713,0.0964
9.677777778,34840,1.5716,0.0964
9.678888889,34844,1.5717,0.0964
9.68,34848,1.5081,0.0252
9.681111111,34852,1.508,0.0252
9.682222222,34856,1.5361,0.0508
9.683333333,34860,1.5363,0.0508
9.684444444,34864,1.5363,0.0508
9.685555556,34868,1.486,0
9.686666667,34872,1.4859,0
9.687777778,34876,1.5433,0.0596
9.688888889,34880,1.5438,0.0596
9.69,34884,1.5439,0.0596
9.691111111,34888,1.52,0.0348
9.692222222,34892,1.52,0.0348
9.693333333,34896,1.4601,0
9.694444444,34900,1.4517,0
9.695555556,34904,1.4513,0
9.696666667,34908,1.4512,0
9.697777778,34912,1.4512,0
9.698888889,34916,1.4511,0
9.7,34920,1.451,0
9.701111111,34924,1.451,0
9.702222222,34928,1.4508,0
9.703333333,34932,1.4509,0
9.704444444,34936,1.4513,0
9.705555556,34940,1.4513,0
9.706666667,34944,1.4513,0
9.707777778,34948,1.4512,0
9.708888889,34952,1.4512,0
9.71,34956,1.4511,0
9.711111111,34960,1.4511,0
9.712222222,34964,1.4511,0
9.713333333,34968,1.4511,0
9.714444444,34972,1.4511,0
9.715555556,34976,1.451,0
9.716666667,34980,1.451,0
9.717777778,34984,1.4509,0
9.718888889,34988,1.6042,0.1548
9.72,34992,1.6053,0.1548
9.721111111,34996,1.4855,0
9.722222222,35000,1.4835,0
9.723333333,35004,1.4836,0
9.724444444,35008,1.5243,0.0396
9.725555556,35012,1.5247,0.0396
9.726666667,35016,1.4908,0
9.727777778,35020,1.4867,0
9.728888889,35024,1.4867,0
9.73,35028,1.5077,0.0256
9.731111111,35032,1.5078,0.0256
9.732222222,35036,1.527,0.0424
9.733333333,35040,1.5275,0.0424
9.734444444,35044,1.5276,0.0424
9.735555556,35048,1.5386,0.054
9.736666667,35052,1.5388,0.054
9.737777778,35056,1.5224,0.0368
9.738888889,35060,1.5219,0.0368
9.74,35064,1.5219,0.0368
9.741111111,35068,1.5409,0.0564
9.742222222,35072,1.5411,0.0564
9.743333333,35076,1.5238,0.038
9.744444444,35080,1.5234,0.038
9.745555556,35084,1.5234,0.038
9.746666667,35088,1.556,0.0752
9.747777778,35092,1.5563,0.0752
9.748888889,35096,1.5377,0.052
9.75,35100,1.5374,0.052
9.751111111,35104,1.5374,0.052
9.752222222,35108,1.544,0.0596
9.753333333,35112,1.5441,0.0596
9.754444444,35116,1.5441,0.0212
9.755555556,35120,1.502,0.0212
9.756666667,35124,1.5019,0.0212
9.757777778,35128,0,0
9.758888889,35132,0,0
9.76,35136,0,0
9.761111111,35140,1.4523,0
9.762222222,35144,1.4517,0
9.763333333,35148,1.4515,0
9.764444444,35152,1.4515,0
9.765555556,35156,1.4514,0
9.766666667,35160,1.4513,0
9.767777778,35164,1.4513,0
9.768888889,35168,1.4512,0
9.77,35172,1.4514,0
9.771111111,35176,1.4514,0
9.772222222,35180,1.4514,0
9.773333333,35184,1.4514,0
9.774444444,35188,1.4514,0
9.775555556,35192,1.4514,0
9.776666667,35196,1.4513,0
9.777777778,35200,1.4513,0
9.778888889,35204,1.4513,0
9.78,35208,1.4512,0
9.781111111,35212,1.4512,0
9.782222222,35216,1.4511,0
9.783333333,35220,1.4511,0
9.784444444,35224,1.451,0
9.785555556,35228,1.451,0
9.786666667,35232,1.4513,0
9.787777778,35236,1.4513,0
9.788888889,35240,1.4513,0
9.79,35244,1.4513,0
9.791111111,35248,1.4513,0
9.792222222,35252,1.4513,0
9.793333333,35256,1.4513,0
9.794444444,35260,1.4512,0
9.795555556,35264,1.4512,0
9.796666667,35268,1.4512,0
9.797777778,35272,1.4512,0
9.798888889,35276,1.4511,0
9.8,35280,1.4511,0
9.801111111,35284,1.451,0
9.802222222,35288,1.451,0
9.803333333,35292,1.4511,0
9.804444444,35296,1.4513,0
9.805555556,35300,1.4512,0
9.806666667,35304,1.4512,0
9.807777778,35308,1.4513,0
9.808888889,35312,1.4513,0
9.81,35316,1.4513,0
9.811111111,35320,1.4512,0
9.812222222,35324,1.4511,0
9.813333333,35328,1.4512,0
9.814444444,35332,1.4512,0
9.815555556,35336,1.4511,0
9.816666667,35340,1.4511,0
9.817777778,35344,1.451,0
9.818888889,35348,1.451,0
9.82,35352,1.4509,0
9.821111111,35356,1.4513,0
9.822222222,35360,1.4513,0
9.823333333,35364,1.4513,0
9.824444444,35368,1.4513,0
9.825555556,35372,1.4512,0
9.826666667,35376,1.4512,0
9.827777778,35380,1.4512,0
9.828888889,35384,1.4512,0
9.83,35388,1.4511,0
9.831111111,35392,1.4511,0
9.832222222,35396,1.4511,0
9.833333333,35400,1.451,0
9.834444444,35404,1.451,0
9.835555556,35408,1.451,0.084
9.836666667,35412,1.5604,0.084
9.837777778,35416,1.5609,0.084
9.838888889,35420,1.4998,0.0204
9.84,35424,1.4998,0.0204
9.841111111,35428,1.4999,0.0204
9.842222222,35432,1.5029,0.0224
9.843333333,35436,1.503,0.0224
9.844444444,35440,1.5076,0.0256
9.845555556,35444,1.5077,0.0256
9.846666667,35448,1.5077,0.0384
9.847777778,35452,1.5231,0.0384
9.848888889,35456,1.5232,0.0384
9.85,35460,1.551,0.0696
9.851111111,35464,1.5513,0.0696
9.852222222,35468,1.5515,0.0696
9.853333333,35472,1.5619,0.0836
9.854444444,35476,1.5621,0.0836
9.855555556,35480,1.5639,0.086
9.856666667,35484,1.564,0.086
9.857777778,35488,1.5641,0.086
9.858888889,35492,1.5505,0.0676
9.86,35496,1.5506,0.0676
9.861111111,35500,1.4621,0
9.862222222,35504,1.4578,0
9.863333333,35508,1.4577,0
9.864444444,35512,1.4517,0
9.865555556,35516,1.4515,0
9.866666667,35520,1.4515,0
9.867777778,35524,1.4515,0
9.868888889,35528,1.4515,0
9.87,35532,1.5531,0.0728
9.871111111,35536,1.5536,0.0728
9.872222222,35540,1.4972,0.0184
9.873333333,35544,1.497,0.0184
9.874444444,35548,1.4971,0.0184
9.875555556,35552,1.5265,0.0412
9.876666667,35556,1.5266,0.0412
9.877777778,35560,1.5806,0.1124
9.878888889,35564,1.5811,0.1124
9.88,35568,1.5814,0.1124
9.881111111,35572,1.5693,0.0936
9.882222222,35576,1.5694,0.0936
9.883333333,35580,1.5017,0.0208
9.884444444,35584,1.5014,0.0208
9.885555556,35588,1.5014,0.0208
9.886666667,35592,1.4905,0
9.887777778,35596,1.4905,0
9.888888889,35600,1.4591,0
9.89,35604,1.4524,0
9.891111111,35608,1.4518,0
9.892222222,35612,1.4517,0
9.893333333,35616,1.4517,0
9.894444444,35620,1.4517,0
9.895555556,35624,1.4517,0
9.896666667,35628,1.4517,0
9.897777778,35632,1.4517,0
9.898888889,35636,1.4516,0
9.9,35640,1.4516,0
9.901111111,35644,1.4516,0
9.902222222,35648,1.4517,0
9.903333333,35652,1.5948,0.1372
9.904444444,35656,1.5955,0.1372
9.905555556,35660,1.6355,0.2136
9.906666667,35664,1.6369,0.2136
9.907777778,35668,1.6377,0.2136
9.908888889,35672,1.5729,0.098
9.91,35676,1.5728,0.098
9.911111111,35680,1.5573,0.0756
9.912222222,35684,1.557,0.0756
9.913333333,35688,1.557,0.0756
9.914444444,35692,1.5211,0.0356
9.915555556,35696,1.521,0.0356
9.916666667,35700,1.4868,0
9.917777778,35704,1.4804,0
9.918888889,35708,1.4804,0
9.92,35712,1.4535,0
9.921111111,35716,1.452,0
9.922222222,35720,1.4519,0
9.923333333,35724,1.4518,0
9.924444444,35728,1.4518,0
9.925555556,35732,1.4517,0
9.926666667,35736,1.4517,0
9.927777778,35740,1.4517,0
9.928888889,35744,1.4516,0
9.93,35748,1.4516,0
9.931111111,35752,1.4515,0
9.932222222,35756,1.4515,0
9.933333333,35760,1.4517,0
9.934444444,35764,1.4518,0
9.935555556,35768,1.4518,0
9.936666667,35772,1.4517,0
9.937777778,35776,1.4517,0
9.938888889,35780,1.4517,0
9.94,35784,1.4517,0
9.941111111,35788,1.4516,0
9.942222222,35792,1.4516,0
9.943333333,35796,1.4515,0
9.944444444,35800,1.4515,0
9.945555556,35804,1.4515,0
9.946666667,35808,1.4515,0
9.947777778,35812,1.4514,0
9.948888889,35816,1.4514,0
9.95,35820,1.4513,0
9.951111111,35824,1.4516,0
9.952222222,35828,1.4517,0
9.953333333,35832,1.4839,0.0192
9.954444444,35836,1.4849,0.0192
9.955555556,35840,1.485,0.0192
9.956666667,35844,1.4525,0
9.957777778,35848,1.4518,0
9.958888889,35852,1.4517,0
9.96,35856,1.4516,0
9.961111111,35860,1.4516,0
9.962222222,35864,1.5166,0.0328
9.963333333,35868,1.517,0.0328
9.964444444,35872,1.4992,0.0196
9.965555556,35876,1.4991,0.0196
9.966666667,35880,1.4993,0.0196
9.967777778,35884,1.4973,0.0184
9.968888889,35888,1.4974,0.0184
9.97,35892,1.5032,0.022
9.971111111,35896,1.5033,0.022
9.972222222,35900,1.5033,0.022
9.973333333,35904,1.4529,0
9.974444444,35908,1.452,0
9.975555556,35912,1.4519,0
9.976666667,35916,1.4519,0
9.977777778,35920,1.4519,0
9.978888889,35924,1.4518,0
9.98,35928,1.4518,0
9.981111111,35932,1.4517,0
9.982222222,35936,1.4517,0
9.983333333,35940,1.4517,0
9.984444444,35944,1.4888,0.0228
9.985555556,35948,1.4891,0.0228
9.986666667,35952,1.497,0.0312
9.987777778,35956,1.4973,0.0312
9.988888889,35960,1.4973,0.0312
9.99,35964,1.4716,0
9.991111111,35968,1.4716,0
9.992222222,35972,1.4568,0
9.993333333,35976,1.4522,0
9.994444444,35980,1.4519,0
9.995555556,35984,1.4519,0
9.996666667,35988,1.4518,0
9.997777778,35992,1.4518,0
9.998888889,35996,1.4517,0
10,36000,1.4517,0
10.00111111,36004,1.4516,0
10.00222222,36008,1.4518,0
10.00333333,36012,1.4518,0
10.00444444,36016,1.4517,0
10.00555556,36020,1.4517,0
10.00666667,36024,1.4517,0
10.00777778,36028,1.4518,0
10.00888889,36032,1.4517,0
10.01,36036,1.4517,0
10.01111111,36040,1.4517,0
10.01222222,36044,1.4516,0
10.01333333,36048,1.4516,0
10.01444444,36052,1.4516,0
10.01555556,36056,1.4515,0
10.01666667,36060,1.4516,0
10.01777778,36064,1.4515,0
10.01888889,36068,1.4516,0
10.02,36072,1.4516,0
10.02111111,36076,1.4517,0
10.02222222,36080,1.4516,0
10.02333333,36084,1.4516,0
10.02444444,36088,1.4516,0
10.02555556,36092,1.4516,0
10.02666667,36096,1.4515,0
10.02777778,36100,1.4515,0
10.02888889,36104,1.563,0.088
10.03,36108,1.5637,0.088
10.03111111,36112,1.625,0.1952
10.03222222,36116,1.6264,0.1952
10.03333333,36120,1.6272,0.1952
10.03444444,36124,1.5976,0.1392
10.03555556,36128,1.5977,0.1392
10.03666667,36132,1.5979,0.35
10.03777778,36136,1.6995,0.35
10.03888889,36140,1.7007,0.35
10.04,36144,1.6319,0.1984
10.04111111,36148,1.6316,0.1984
10.04222222,36152,1.6315,0.1984
10.04333333,36156,1.6407,0.2164
10.04444444,36160,1.6407,0.2164
10.04555556,36164,1.6365,0.2076
10.04666667,36168,1.6365,0.2076
10.04777778,36172,1.6365,0.0304
10.04888889,36176,1.5152,0.0304
10.05,36180,1.515,0.0304
10.05111111,36184,1.5648,0.0868
10.05222222,36188,1.5652,0.0868
10.05333333,36192,1.5652,0.0868
10.05444444,36196,1.5969,0.1364
10.05555556,36200,1.5971,0.1364
10.05666667,36204,1.5635,0.0836
10.05777778,36208,1.5633,0.0836
10.05888889,36212,1.5632,0.0836
10.06,36216,1.56,0.0792
10.06111111,36220,1.56,0.0792
10.06222222,36224,1.572,0.0964
10.06333333,36228,1.5722,0.0964
10.06444444,36232,1.5722,0.0964
10.06555556,36236,1.5577,0.076
10.06666667,36240,1.5577,0.076
10.06777778,36244,1.5649,0.086
10.06888889,36248,1.565,0.086
10.07,36252,1.565,0.086
10.07111111,36256,1.5413,0.0556
10.07222222,36260,1.5413,0.0556
10.07333333,36264,1.6043,0.15
10.07444444,36268,1.6049,0.15
10.07555556,36272,1.6052,0.15
10.07666667,36276,1.6321,0.2004
10.07777778,36280,1.6327,0.2004
10.07888889,36284,1.5908,0.1232
10.08,36288,1.5902,0.1232
10.08111111,36292,1.5902,0.1232
10.08222222,36296,1.5775,0.1032
10.08333333,36300,1.5774,0.1032
10.08444444,36304,1.6926,0.3344
10.08555556,36308,1.6949,0.3344
10.08666667,36312,1.696,0.3344
10.08777778,36316,1.7927,0.578
10.08888889,36320,1.7942,0.578
10.09,36324,1.8355,0.6888
10.09111111,36328,1.836,0.6888
10.09222222,36332,1.8361,0.6888
10.09333333,36336,1.7944,0.5772
10.09444444,36340,1.7945,0.5772
10.09555556,36344,1.7112,0.3644
10.09666667,36348,1.7103,0.3644
10.09777778,36352,1.7102,0.3644
10.09888889,36356,1.7253,0.4008
10.1,36360,1.7255,0.4008
10.10111111,36364,1.7625,0.496
10.10222222,36368,1.7637,0.496
10.10333333,36372,1.7641,0.496
10.10444444,36376,1.7454,0.448
10.10555556,36380,1.7454,0.448
10.10666667,36384,1.8072,0.612
10.10777778,36388,1.8088,0.612
10.10888889,36392,1.809,0.612
10.11,36396,1.8445,0.7076
10.11111111,36400,1.8446,0.7076
10.11222222,36404,1.9312,0.9504
10.11333333,36408,1.933,0.9504
10.11444444,36412,1.9327,0.9504
10.11555556,36416,1.9857,1.096
10.11666667,36420,1.9848,1.096
10.11777778,36424,2.049,1.2732
10.11888889,36428,2.0485,1.2732
10.12,36432,2.0474,1.2732
10.12111111,36436,1.8985,0.864
10.12222222,36440,1.8998,0.864
10.12333333,36444,1.9002,0.864
10.12444444,36448,2.0488,1.274
10.12555556,36452,2.0476,1.274
10.12666667,36456,2.1759,1.6288
10.12777778,36460,2.1709,1.6288
10.12888889,36464,2.1685,1.6292
10.13,36468,1.8902,0.8464
10.13111111,36472,1.8921,0.8464
10.13222222,36476,1.758,0.4804
10.13333333,36480,1.7583,0.4804
10.13444444,36484,1.7586,0.4804
10.13555556,36488,1.7461,0.448
10.13666667,36492,1.7462,0.448
10.13777778,36496,1.7584,0.4788
10.13888889,36500,1.7587,0.4788
10.14,36504,1.7588,0.4788
10.14111111,36508,1.8424,0.7
10.14222222,36512,1.8426,0.7
10.14333333,36516,1.8543,0.732
10.14444444,36520,1.8544,0.7316
10.14555556,36524,1.8545,0.7316
10.14666667,36528,1.9306,0.942
10.14777778,36532,1.9303,0.942
10.14888889,36536,1.8725,0.7824
10.15,36540,1.8725,0.7824
10.15111111,36544,1.8727,0.7824
10.15222222,36548,1.912,0.8908
10.15333333,36552,1.912,0.8908
10.15444444,36556,1.9766,1.0696
10.15555556,36560,1.9763,1.0696
10.15666667,36564,1.9758,1.0696
10.15777778,36568,1.7982,0.5816
10.15888889,36572,1.7986,0.5816
10.16,36576,1.827,0.6576
10.16111111,36580,1.8274,0.6576
10.16222222,36584,1.8275,0.6576
10.16333333,36588,1.9054,0.8708
10.16444444,36592,1.9053,0.8708
10.16555556,36596,1.8491,0.716
10.16666667,36600,1.8491,0.716
10.16777778,36604,1.8492,0.7156
10.16888889,36608,1.9215,0.9148
10.17,36612,1.9214,0.9148
10.17111111,36616,2.0007,1.1336
10.17222222,36620,2.0002,1.1336
10.17333333,36624,1.9995,1.1336
10.17444444,36628,2.0577,1.294
10.17555556,36632,2.0566,1.2944
10.17666667,36636,1.93,0.948
10.17777778,36640,1.931,0.948
10.17888889,36644,1.9315,0.948
10.18,36648,2.1607,1.578
10.18111111,36652,2.1562,1.5784
10.18222222,36656,2.0031,1.1656
10.18333333,36660,2.0055,1.1656
10.18444444,36664,2.0064,1.1656
10.18555556,36668,1.8744,0.794
10.18666667,36672,1.8753,0.794
10.18777778,36676,1.7469,0.4464
10.18888889,36680,1.7463,0.4464
10.19,36684,1.7466,0.4464
10.19111111,36688,1.7979,0.5792
10.19222222,36692,1.7983,0.5792
10.19333333,36696,1.7636,0.4868
10.19444444,36700,1.763,0.4868
10.19555556,36704,1.7631,0.4868
10.19666667,36708,1.7539,0.4632
10.19777778,36712,1.754,0.4632
10.19888889,36716,1.7788,0.5284
10.2,36720,1.7795,0.5284
10.20111111,36724,1.7796,0.5284
10.20222222,36728,1.8077,0.6024
10.20333333,36732,1.8079,0.6024
10.20444444,36736,1.774,0.5116
10.20555556,36740,1.7733,0.5116
10.20666667,36744,1.7733,0.5116
10.20777778,36748,1.9482,0.988
10.20888889,36752,1.9483,0.988
10.21,36756,1.9478,0.5256
10.21111111,36760,1.7781,0.5256
10.21222222,36764,1.7783,0.5256
10.21333333,36768,1.7376,0.4216
10.21444444,36772,1.7374,0.4216
10.21555556,36776,1.7512,0.4568
10.21666667,36780,1.7516,0.4568
10.21777778,36784,1.7517,0.4568
10.21888889,36788,1.7437,0.4368
10.22,36792,1.7437,0.4368
10.22111111,36796,1.7437,0.4368
10.22222222,36800,1.8515,0.72
10.22333333,36804,1.8517,0.72
10.22444444,36808,1.9309,0.9384
10.22555556,36812,1.9308,0.9384
10.22666667,36816,2.0161,1.1776
10.22777778,36820,2.0167,1.1776
10.22888889,36824,2.0156,1.1776
10.23,36828,1.8468,0.712
10.23111111,36832,1.8474,0.712
10.23222222,36836,1.8477,0.7124
10.23333333,36840,1.9898,1.1052
10.23444444,36844,1.9891,1.1052
10.23555556,36848,1.9383,0.9656
10.23666667,36852,1.9384,0.9656
10.23777778,36856,1.9385,0.9656
10.23888889,36860,1.9332,0.9508
10.24,36864,1.9333,0.9508
10.24111111,36868,2.0519,1.2764
10.24222222,36872,2.0499,1.2764
10.24333333,36876,2.0489,1.2764
10.24444444,36880,2.0155,1.186
10.24555556,36884,2.0155,1.186
10.24666667,36888,1.4537,0
10.24777778,36892,1.4291,0
10.24888889,36896,1.3912,0
10.25,36900,1.3881,0
10.25111111,36904,1.4117,0
10.25222222,36908,1.4429,0
10.25333333,36912,1.4562,0
10.25444444,36916,1.4563,0
10.25555556,36920,1.4566,0
10.25666667,36924,1.4566,0
10.25777778,36928,1.4563,0
10.25888889,36932,1.4559,0
10.26,36936,1.4556,0
10.26111111,36940,1.4553,0
10.26222222,36944,1.4551,0
10.26333333,36948,1.455,0
10.26444444,36952,1.4548,0
10.26555556,36956,1.4547,0
10.26666667,36960,1.4546,0
10.26777778,36964,1.4545,0
10.26888889,36968,1.4545,0
10.27,36972,1.4544,0
10.27111111,36976,1.4544,0
10.27222222,36980,1.4543,0
10.27333333,36984,1.4543,0
10.27444444,36988,1.9414,1.0548
10.27555556,36992,1.9566,1.0548
10.27666667,36996,1.9676,1.0548
10.27777778,37000,2.0718,1.3376
10.27888889,37004,2.0698,1.338
10.28,37008,1.9753,1.0808
10.28111111,37012,1.9762,1.0808
10.28222222,37016,1.9765,1.0808
10.28333333,37020,2.1813,1.6456
10.28444444,37024,2.1759,1.6456
10.28555556,37028,2.0937,1.4284
10.28666667,37032,2.0953,1.4284
10.28777778,37036,2.0957,1.4284
10.28888889,37040,1.9428,0.9976
10.29,37044,1.9443,0.9976
10.29111111,37048,2.0276,1.2344
10.29222222,37052,2.0287,1.2344
10.29333333,37056,2.0284,1.2344
10.29444444,37060,2.2924,1.9872
10.29555556,37064,2.2828,1.9872
10.29666667,37068,2.0546,1.3524
10.29777778,37072,2.0608,1.3524
10.29888889,37076,2.0633,1.3524
10.3,37080,2.2188,1.7868
10.30111111,37084,2.2141,1.7868
10.30222222,37088,1.9602,1.068
10.30333333,37092,1.9635,1.068
10.30444444,37096,1.9651,1.068
10.30555556,37100,1.875,0.806
10.30666667,37104,1.8758,0.806
10.30777778,37108,2.3451,2.1452
10.30888889,37112,2.3342,2.1452
10.31,37116,2.3259,2.1452
10.31111111,37120,2.2993,2.0736
10.31222222,37124,2.2974,2.0736
10.31333333,37128,2.2959,2.1252
10.31444444,37132,2.3108,2.1252
10.31555556,37136,2.309,2.1252
10.31666667,37140,2.2442,1.9332
10.31777778,37144,2.2464,1.9332
10.31888889,37148,2.247,1.836
10.32,37152,2.215,1.836
10.32111111,37156,2.2157,1.836
10.32222222,37160,2.0143,1.2472
10.32333333,37164,2.0188,1.2472
10.32444444,37168,2.0204,1.2472
10.32555556,37172,1.8334,0.6976
10.32666667,37176,1.8347,0.6976
10.32777778,37180,1.799,0.5968
10.32888889,37184,1.7995,0.5968
10.33,37188,1.7998,0.5968
10.33111111,37192,1.7586,0.4864
10.33222222,37196,1.7588,0.4864
10.33333333,37200,1.8631,0.772
10.33444444,37204,1.8641,0.772
10.33555556,37208,1.8643,0.772
10.33666667,37212,1.8524,0.7384
10.33777778,37216,1.8525,0.7384
10.33888889,37220,1.8779,0.81
10.34,37224,1.878,0.81
10.34111111,37228,1.878,0.81
10.34222222,37232,1.9352,0.9732
10.34333333,37236,1.935,0.9732
10.34444444,37240,1.8455,0.7188
10.34555556,37244,1.8454,0.7188
10.34666667,37248,1.8457,0.7188
10.34777778,37252,1.9119,0.9056
10.34888889,37256,1.9118,0.9056
10.35,37260,1.903,0.8804
10.35111111,37264,1.903,0.8804
10.35222222,37268,1.9031,0.8804
10.35333333,37272,1.823,0.6556
10.35444444,37276,1.8233,0.6556
10.35555556,37280,1.8322,0.68
10.35666667,37284,1.8324,0.68
10.35777778,37288,1.8324,0.68
10.35888889,37292,1.9509,1.0148
10.36,37296,1.9505,1.0148
10.36111111,37300,2.1469,1.5624
10.36222222,37304,2.1412,1.5628
10.36333333,37308,2.1389,1.5624
10.36444444,37312,2.0317,1.262
10.36555556,37316,2.0325,1.262
10.36666667,37320,1.9649,1.0676
10.36777778,37324,1.9657,1.0676
10.36888889,37328,1.9661,1.0676
10.37,37332,2.0679,1.3576
10.37111111,37336,2.0665,1.3576
10.37222222,37340,2.1769,1.6648
10.37333333,37344,2.1723,1.6644
10.37444444,37348,2.1703,1.6644
10.37555556,37352,2.2732,1.972
10.37666667,37356,2.2688,1.972
10.37777778,37360,2.1297,1.5872
10.37888889,37364,2.1352,1.5868
10.38,37368,2.1369,1.5872
10.38111111,37372,2.0202,1.2472
10.38222222,37376,2.0224,1.2472
10.38333333,37380,1.9654,1.0772
10.38444444,37384,1.9659,1.0772
10.38555556,37388,1.9666,1.0772
10.38666667,37392,2.2157,1.7892
10.38777778,37396,2.2102,1.7892
10.38888889,37400,2.3116,2.08
10.39,37404,2.3,2.08
10.39111111,37408,2.297,2.08
10.39222222,37412,2.368,2.314
10.39333333,37416,2.3626,2.314
10.39444444,37420,2.1039,1.558
10.39555556,37424,2.1151,1.5576
10.39666667,37428,2.1191,1.5576
10.39777778,37432,2.0786,1.4344
10.39888889,37436,2.0807,1.4344
10.4,37440,2.0814,2.186
10.40111111,37444,2.3306,2.186
10.40222222,37448,2.3251,2.186
10.40333333,37452,2.472,2.6852
10.40444444,37456,2.4618,2.6852
10.40555556,37460,2.4296,2.5996
10.40666667,37464,2.4303,2.5996
10.40777778,37468,2.4286,2.5996
10.40888889,37472,2.376,2.4252
10.41,37476,2.3775,2.4252
10.41111111,37480,2.2889,2.1592
10.41222222,37484,2.2969,2.1592
10.41333333,37488,2.2993,2.1592
10.41444444,37492,2.35,2.3164
10.41555556,37496,2.3476,2.3164
10.41666667,37500,2.3467,1.5012
10.41777778,37504,2.0869,1.5012
10.41888889,37508,2.091,1.5012
10.42,37512,2.0656,1.4168
10.42111111,37516,2.0673,1.4168
10.42222222,37520,2.0686,1.4168
10.42333333,37524,2.2921,2.0916
10.42444444,37528,2.2882,2.0916
10.42555556,37532,2.4303,2.5588
10.42666667,37536,2.4214,2.5588
10.42777778,37540,2.4171,2.5588
10.42888889,37544,2.4221,2.5856
10.43,37548,2.42,2.5856
10.43111111,37552,2.1589,1.7676
10.43222222,37556,2.1697,1.7676
10.43333333,37560,2.1736,1.7676
10.43444444,37564,2.2995,2.1512
10.43555556,37568,2.2974,2.1512
10.43666667,37572,2.1703,1.7712
10.43777778,37576,2.1755,1.7712
10.43888889,37580,2.1771,1.7712
10.44,37584,2.2103,1.8692
10.44111111,37588,2.2102,1.8692
10.44222222,37592,2.0988,1.5352
10.44333333,37596,2.102,1.5352
10.44444444,37600,2.1035,1.5356
10.44555556,37604,2.0929,1.5004
10.44666667,37608,2.0935,1.5008
10.44777778,37612,2.0291,1.3052
10.44888889,37616,2.0308,1.3052
10.45,37620,2.0316,1.3052
10.45111111,37624,2.0787,1.4456
10.45222222,37628,2.0785,1.4456
10.45333333,37632,1.9377,1.0228
10.45444444,37636,1.9396,1.0228
10.45555556,37640,1.9406,1.0228
10.45666667,37644,1.7364,0.4416
10.45777778,37648,1.737,0.4416
10.45888889,37652,1.9068,0.9212
10.46,37656,1.9094,0.9212
10.46111111,37660,1.9096,0.9212
10.46222222,37664,2.0321,1.2848
10.46333333,37668,2.0312,1.2848
10.46444444,37672,2.0306,1.2844
10.46555556,37676,2.0304,1.2844
10.46666667,37680,2.0302,1.2844
10.46777778,37684,1.9255,0.9724
10.46888889,37688,1.9262,0.9724
10.47,37692,2.0479,1.3308
10.47111111,37696,2.0468,1.3308
10.47222222,37700,2.0461,1.3308
10.47333333,37704,1.9505,1.0468
10.47444444,37708,1.9513,1.0468
10.47555556,37712,2.1226,1.5516
